species_const	internal_index	natdex_num	species_name	form_type	form_markers	type_1	type_2	base_hp	base_atk	base_def	base_spa	base_spd	base_spe	bst	ability_1	ability_2	ability_hidden	catch_rate	exp_yield	exp_yield_note	ev_yield	gender_ratio_pct_female	egg_cycles	egg_group_1	egg_group_2	friendship	growth_rate	evolutions	levelup_moves	teachable_moves	egg_moves	is_legendary	is_mythical	wild_availability	wild_obtainable	source_file	source_line	confidence	is_starter	starter_pool	starter_lineage_of	availability_channels
SPECIES_ZYGARDE_10_POWER_CONSTRUCT	1165	718	Zygarde	base	NONE	TYPE_DRAGON	TYPE_GROUND	54	100	71	61	85	115	486	ABILITY_INNER_FOCUS	ABILITY_NONE	ABILITY_NONE	3	243	ternary_gen5plus:243|pre:219	HP:3	GENDERLESS	120	EGG_GROUP_NO_EGGS_DISCOVERED	NONE	0	GROWTH_SLOW	NONE	MOVE_GLARE:1,MOVE_SANDSTORM:1,MOVE_CAMOUFLAGE:1,MOVE_BITE:1,MOVE_SAFEGUARD:5,MOVE_BIND:10,MOVE_DIG:18,MOVE_HAZE:26,MOVE_BULLDOZE:35,MOVE_CRUNCH:44,MOVE_LANDS_WRATH:51,MOVE_DRAGON_BREATH:55,MOVE_EXTREME_SPEED:59,MOVE_THOUSAND_WAVES:63,MOVE_COIL:72,MOVE_OUTRAGE:80,MOVE_THOUSAND_ARROWS:82	MOVE_ZEN_HEADBUTT,MOVE_HYPER_VOICE,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_BRICK_BREAK,MOVE_AURA_SPHERE,MOVE_HIGH_HORSEPOWER,MOVE_FOCUS_BLAST,MOVE_DRAGON_PULSE,MOVE_IRON_TAIL,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_EARTH_POWER,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_DRAGON_TAIL,MOVE_SCALE_SHOT,MOVE_BULLDOZE,MOVE_SLUDGE_WAVE,MOVE_SUPERPOWER,MOVE_SCORCHING_SANDS,MOVE_DRACO_METEOR,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_PAIN_SPLIT,MOVE_DRAGON_DANCE,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SANDSTORM,MOVE_DRACO_BARRAGE	NONE	TRUE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_6_families.h	5785	Measured	FALSE	NONE	NONE	UNK
SPECIES_ZYGARDE_COMPLETE	1167	718	Zygarde	base	NONE	TYPE_DRAGON	TYPE_GROUND	216	100	121	91	95	85	708	ABILITY_POWER_CONSTRUCT	ABILITY_NONE	ABILITY_NONE	3	354	ternary_gen5plus:354|pre:319	HP:3	GENDERLESS	120	EGG_GROUP_NO_EGGS_DISCOVERED	NONE	0	GROWTH_SLOW	NONE	MOVE_GLARE:1,MOVE_SANDSTORM:1,MOVE_CAMOUFLAGE:1,MOVE_BITE:1,MOVE_SAFEGUARD:5,MOVE_BIND:10,MOVE_DIG:18,MOVE_HAZE:26,MOVE_BULLDOZE:35,MOVE_CRUNCH:44,MOVE_LANDS_WRATH:51,MOVE_DRAGON_BREATH:55,MOVE_EXTREME_SPEED:59,MOVE_THOUSAND_WAVES:63,MOVE_COIL:72,MOVE_OUTRAGE:80,MOVE_THOUSAND_ARROWS:82	MOVE_ZEN_HEADBUTT,MOVE_HYPER_VOICE,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_BRICK_BREAK,MOVE_AURA_SPHERE,MOVE_HIGH_HORSEPOWER,MOVE_FOCUS_BLAST,MOVE_DRAGON_PULSE,MOVE_IRON_TAIL,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_EARTH_POWER,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_DRAGON_TAIL,MOVE_SCALE_SHOT,MOVE_BULLDOZE,MOVE_SLUDGE_WAVE,MOVE_SUPERPOWER,MOVE_SCORCHING_SANDS,MOVE_DRACO_METEOR,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_PAIN_SPLIT,MOVE_DRAGON_DANCE,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SANDSTORM,MOVE_DRACO_BARRAGE	NONE	TRUE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_6_families.h	5849	Measured	FALSE	NONE	NONE	UNK
SPECIES_DIANCIE	719	719	Diancie	base	NONE	TYPE_ROCK	TYPE_FAIRY	50	100	150	100	150	50	600	ABILITY_CLEAR_BODY	ABILITY_NONE	ABILITY_NONE	3	300	ternary_gen5plus:300|pre:270	Defense:1,SpDefense:2	GENDERLESS	25	EGG_GROUP_NO_EGGS_DISCOVERED	NONE	STANDARD_FRIENDSHIP	GROWTH_SLOW	NONE	MOVE_TACKLE:1,MOVE_HARDEN:1,MOVE_ROCK_THROW:1,MOVE_SHARPEN:5,MOVE_SMACK_DOWN:8,MOVE_REFLECT:12,MOVE_STEALTH_ROCK:18,MOVE_GUARD_SPLIT:21,MOVE_ANCIENT_POWER:27,MOVE_FLAIL:31,MOVE_SKILL_SWAP:35,MOVE_POWER_GEM:40,MOVE_TRICK_ROOM:46,MOVE_STONE_EDGE:49,MOVE_MOONBLAST:50,MOVE_DIAMOND_STORM:50,MOVE_LIGHT_SCREEN:60,MOVE_SAFEGUARD:70	MOVE_LIGHT_SCREEN,MOVE_PSYCHIC,MOVE_REFLECT,MOVE_ROCK_TOMB,MOVE_DRAINING_KISS,MOVE_EXPLOSION,MOVE_STONE_EDGE,MOVE_GYRO_BALL,MOVE_EARTH_POWER,MOVE_ROCK_SLIDE,MOVE_DAZZLING_GLEAM,MOVE_PSYSHOCK,MOVE_PLAY_ROUGH,MOVE_BODY_PRESS,MOVE_TRICK_ROOM,MOVE_FLASH,MOVE_IRON_DEFENSE,MOVE_CALM_MIND,MOVE_ROCK_POLISH,MOVE_STEALTH_ROCK,MOVE_SNOWSCAPE,MOVE_STORED_POWER,MOVE_SUNNY_DAY,MOVE_SANDSTORM,MOVE_MYSTICAL_FIRE,MOVE_POWER_GEM,MOVE_METEOR_BEAM,MOVE_SMACK_DOWN,MOVE_MOONBLAST,MOVE_SPIKES,MOVE_GRAVITY,MOVE_MISTY_EXPLOSION	NONE	FALSE	TRUE	MAP_VICTORY_ROAD_1F:land_mons:60-65:1|MAP_VICTORY_ROAD_1F:land_mons:60-65:1|MAP_METEOR_FALLS_B1F_2R:land_mons:50-55:1|MAP_METEOR_FALLS_B1F_2R:land_mons:50-55:1|MAP_VICTORY_ROAD_B1F:land_mons:60-65:1|MAP_VICTORY_ROAD_B1F:land_mons:60-65:1|MAP_VICTORY_ROAD_B2F:land_mons:60-65:1|MAP_VICTORY_ROAD_B2F:land_mons:60-65:1|MAP_METEOR_FALLS_B1F_1R:land_mons:50-55:1|MAP_METEOR_FALLS_B1F_1R:land_mons:50-55:1	TRUE	src/data/pokemon/species_info/gen_6_families.h	5920	Measured	FALSE	NONE	NONE	wild
SPECIES_DIANCIE_MEGA	952	719	Diancie	mega	isMegaEvolution	TYPE_ROCK	TYPE_FAIRY	50	160	110	160	110	110	700	ABILITY_MAGIC_BOUNCE	ABILITY_MAGIC_BOUNCE	ABILITY_MAGIC_BOUNCE	3	315	literal	Defense:1,SpDefense:2	GENDERLESS	25	EGG_GROUP_NO_EGGS_DISCOVERED	NONE	STANDARD_FRIENDSHIP	GROWTH_SLOW	NONE	MOVE_TACKLE:1,MOVE_HARDEN:1,MOVE_ROCK_THROW:1,MOVE_SHARPEN:5,MOVE_SMACK_DOWN:8,MOVE_REFLECT:12,MOVE_STEALTH_ROCK:18,MOVE_GUARD_SPLIT:21,MOVE_ANCIENT_POWER:27,MOVE_FLAIL:31,MOVE_SKILL_SWAP:35,MOVE_POWER_GEM:40,MOVE_TRICK_ROOM:46,MOVE_STONE_EDGE:49,MOVE_MOONBLAST:50,MOVE_DIAMOND_STORM:50,MOVE_LIGHT_SCREEN:60,MOVE_SAFEGUARD:70	MOVE_LIGHT_SCREEN,MOVE_PSYCHIC,MOVE_REFLECT,MOVE_ROCK_TOMB,MOVE_DRAINING_KISS,MOVE_EXPLOSION,MOVE_STONE_EDGE,MOVE_GYRO_BALL,MOVE_EARTH_POWER,MOVE_ROCK_SLIDE,MOVE_DAZZLING_GLEAM,MOVE_PSYSHOCK,MOVE_PLAY_ROUGH,MOVE_BODY_PRESS,MOVE_TRICK_ROOM,MOVE_FLASH,MOVE_IRON_DEFENSE,MOVE_CALM_MIND,MOVE_ROCK_POLISH,MOVE_STEALTH_ROCK,MOVE_SNOWSCAPE,MOVE_STORED_POWER,MOVE_SUNNY_DAY,MOVE_SANDSTORM,MOVE_MYSTICAL_FIRE,MOVE_POWER_GEM,MOVE_METEOR_BEAM,MOVE_SMACK_DOWN,MOVE_MOONBLAST,MOVE_SPIKES,MOVE_GRAVITY,MOVE_MISTY_EXPLOSION	NONE	FALSE	TRUE	NONE	FALSE	src/data/pokemon/species_info/gen_6_families.h	5988	Measured	FALSE	NONE	NONE	UNK
SPECIES_HOOPA_CONFINED	720	720	Hoopa	base	NONE	TYPE_PSYCHIC	TYPE_GHOST	80	110	60	150	130	70	600	ABILITY_MAGICIAN	ABILITY_NONE	ABILITY_NONE	3	300	ternary_gen5plus:300|pre:270	SpAttack:3	GENDERLESS	120	EGG_GROUP_NO_EGGS_DISCOVERED	NONE	100	GROWTH_SLOW	NONE	MOVE_HYPERSPACE_HOLE:1,MOVE_TRICK_ROOM:1,MOVE_DESTINY_BOND:1,MOVE_CONFUSION:1,MOVE_ASTONISH:6,MOVE_MAGIC_COAT:10,MOVE_LIGHT_SCREEN:15,MOVE_PSYBEAM:19,MOVE_SKILL_SWAP:25,MOVE_POWER_SPLIT:29,MOVE_GUARD_SPLIT:29,MOVE_PHANTOM_FORCE:35,MOVE_ZEN_HEADBUTT:46,MOVE_WONDER_ROOM:50,MOVE_TRICK_ROOM:50,MOVE_SHADOW_BALL:55,MOVE_NASTY_PLOT:68,MOVE_PSYCHIC:75,MOVE_HYPERSPACE_HOLE:85	MOVE_ZEN_HEADBUTT,MOVE_TAUNT,MOVE_LIGHT_SCREEN,MOVE_THUNDERBOLT,MOVE_PSYCHIC,MOVE_SHADOW_BALL,MOVE_BRICK_BREAK,MOVE_AURA_SPHERE,MOVE_REFLECT,MOVE_THIEF,MOVE_FOCUS_BLAST,MOVE_ENERGY_BALL,MOVE_EXPANDING_FORCE,MOVE_DRAIN_PUNCH,MOVE_POLTERGEIST,MOVE_DUAL_CHOP,MOVE_THUNDER_WAVE,MOVE_KNOCK_OFF,MOVE_THUNDER_PUNCH,MOVE_DARK_PULSE,MOVE_FUTURE_SIGHT,MOVE_GRASS_KNOT,MOVE_GUNK_SHOT,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_PSYSHOCK,MOVE_PSYCHIC_NOISE,MOVE_TRICK_ROOM,MOVE_FLASH,MOVE_POWER_UP_PUNCH,MOVE_DARK_HOLE,MOVE_CHARGE_BEAM,MOVE_CALM_MIND,MOVE_FOUL_PLAY,MOVE_NASTY_PLOT,MOVE_SUNNY_DAY,MOVE_PHANTOM_FORCE,MOVE_FOCUS_PUNCH,MOVE_RAIN_DANCE	NONE	FALSE	TRUE	NONE	FALSE	src/data/pokemon/species_info/gen_6_families.h	6052	Measured	FALSE	NONE	NONE	UNK
SPECIES_HOOPA_UNBOUND	1168	720	Hoopa	base	NONE	TYPE_PSYCHIC	TYPE_DARK	80	160	60	170	130	80	680	ABILITY_MAGICIAN	ABILITY_NONE	ABILITY_NONE	3	300	ternary_gen5plus:300|pre:270	SpAttack:3	GENDERLESS	120	EGG_GROUP_NO_EGGS_DISCOVERED	NONE	P_UPDATED_FRIENDSHIP >= GEN_8 ? STANDARD_FRIENDSHIP : 100	GROWTH_SLOW	NONE	MOVE_HYPERSPACE_FURY:1,MOVE_TRICK_ROOM:1,MOVE_DESTINY_BOND:1,MOVE_CONFUSION:1,MOVE_ASTONISH:6,MOVE_MAGIC_COAT:10,MOVE_LIGHT_SCREEN:15,MOVE_PSYBEAM:19,MOVE_SKILL_SWAP:25,MOVE_POWER_SPLIT:29,MOVE_GUARD_SPLIT:29,MOVE_KNOCK_OFF:46,MOVE_WONDER_ROOM:50,MOVE_TRICK_ROOM:50,MOVE_DARK_PULSE:55,MOVE_PSYCHIC:75,MOVE_HYPERSPACE_FURY:85	MOVE_ZEN_HEADBUTT,MOVE_TAUNT,MOVE_LIGHT_SCREEN,MOVE_THUNDERBOLT,MOVE_PSYCHIC,MOVE_SHADOW_BALL,MOVE_BRICK_BREAK,MOVE_AURA_SPHERE,MOVE_REFLECT,MOVE_THIEF,MOVE_FOCUS_BLAST,MOVE_ENERGY_BALL,MOVE_EXPANDING_FORCE,MOVE_DRAIN_PUNCH,MOVE_POLTERGEIST,MOVE_DUAL_CHOP,MOVE_THUNDER_WAVE,MOVE_KNOCK_OFF,MOVE_THUNDER_PUNCH,MOVE_DARK_PULSE,MOVE_FUTURE_SIGHT,MOVE_GRASS_KNOT,MOVE_GUNK_SHOT,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_PSYSHOCK,MOVE_PSYCHIC_NOISE,MOVE_TRICK_ROOM,MOVE_FLASH,MOVE_POWER_UP_PUNCH,MOVE_DARK_HOLE,MOVE_CHARGE_BEAM,MOVE_CALM_MIND,MOVE_FOUL_PLAY,MOVE_NASTY_PLOT,MOVE_SUNNY_DAY,MOVE_PHANTOM_FORCE,MOVE_FOCUS_PUNCH,MOVE_RAIN_DANCE,MOVE_GRAVITY	NONE	FALSE	TRUE	NONE	FALSE	src/data/pokemon/species_info/gen_6_families.h	6118	Measured	FALSE	NONE	NONE	UNK
SPECIES_VOLCANION	721	721	Volcanion	base	NONE	TYPE_FIRE	TYPE_WATER	80	110	120	130	90	70	600	ABILITY_WATER_ABSORB	ABILITY_NONE	ABILITY_NONE	3	300	ternary_gen5plus:300|pre:270	SpAttack:3	GENDERLESS	120	EGG_GROUP_NO_EGGS_DISCOVERED	NONE	100	GROWTH_SLOW	NONE	MOVE_STEAM_ERUPTION:1,MOVE_FLARE_BLITZ:1,MOVE_TAKE_DOWN:1,MOVE_MIST:8,MOVE_HAZE:11,MOVE_FLAME_CHARGE:15,MOVE_WATER_PULSE:21,MOVE_STOMP:28,MOVE_SCALD:32,MOVE_WEATHER_BALL:40,MOVE_BODY_SLAM:46,MOVE_HYDRO_PUMP:50,MOVE_FLARE_BLITZ:58,MOVE_OVERHEAT:65,MOVE_HYDRO_STEAM:70,MOVE_EXPLOSION:76,MOVE_STEAM_ERUPTION:85	MOVE_ROAR,MOVE_HEAT_WAVE,MOVE_HYDRO_PUMP,MOVE_WEATHER_BALL,MOVE_EARTHQUAKE,MOVE_BRICK_BREAK,MOVE_AURA_SPHERE,MOVE_FLAMETHROWER,MOVE_SLUDGE_BOMB,MOVE_FIRE_BLAST,MOVE_LIQUIDATION,MOVE_DEFOG,MOVE_OVERHEAT,MOVE_FOCUS_BLAST,MOVE_WILL_O_WISP,MOVE_EXPLOSION,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_GYRO_BALL,MOVE_EARTH_POWER,MOVE_ROCK_SLIDE,MOVE_SCALD,MOVE_FLASH_CANNON,MOVE_BULLDOZE,MOVE_SLUDGE_WAVE,MOVE_SUPERPOWER,MOVE_SCORCHING_SANDS,MOVE_HEAT_CRASH,MOVE_BODY_PRESS,MOVE_CUT,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_FLAME_CHARGE,MOVE_THUNDER_FANG,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_SANDSTORM,MOVE_FLARE_BLITZ,MOVE_RAIN_DANCE,MOVE_WATER_PULSE,MOVE_HEAVY_SLAM	NONE	FALSE	TRUE	NONE	FALSE	src/data/pokemon/species_info/gen_6_families.h	6189	Measured	FALSE	NONE	NONE	UNK
SPECIES_ROWLET	722	722	Rowlet	base	NONE	TYPE_GRASS	TYPE_FLYING	68	55	55	50	50	42	320	ABILITY_OVERGROW	ABILITY_NONE	ABILITY_TINTED_LENS	45	64	literal	HP:1	12.5	20	EGG_GROUP_FLYING	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	EVO_LEVEL:16:SPECIES_DARTRIX	MOVE_TACKLE:1,MOVE_FALSE_SWIPE:1,MOVE_LEAFAGE:1,MOVE_GROWL:4,MOVE_PLUCK:8,MOVE_ASTONISH:11,MOVE_RAZOR_LEAF:14,MOVE_OMINOUS_WIND:16,MOVE_FORESIGHT:18,MOVE_GIGA_DRAIN:22,MOVE_SYNTHESIS:25,MOVE_FURY_ATTACK:29,MOVE_SUCKER_PUNCH:32,MOVE_LEAF_BLADE:36,MOVE_FEATHER_DANCE:39,MOVE_BRAVE_BIRD:43,MOVE_NASTY_PLOT:46	MOVE_SEED_BOMB,MOVE_LIGHT_SCREEN,MOVE_GIGA_DRAIN,MOVE_DEFOG,MOVE_STEEL_WING,MOVE_ROOST,MOVE_ENERGY_BALL,MOVE_GRASSY_GLIDE,MOVE_SHADOW_CLAW,MOVE_GRASS_KNOT,MOVE_AERIAL_ACE,MOVE_PLUCK,MOVE_DUAL_WINGBEAT,MOVE_BRAVE_BIRD,MOVE_WORK_UP,MOVE_SWORDS_DANCE,MOVE_NASTY_PLOT,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_LEAF_BLADE,MOVE_TRAILBLAZE,MOVE_KNOCK_OFF	MOVE_CURSE,MOVE_CONFUSE_RAY,MOVE_OMINOUS_WIND,MOVE_HAZE,MOVE_DEFOG,MOVE_KNOCK_OFF	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_7_families.h	7	Measured	TRUE	normal	SPECIES_ROWLET	starter:game_start
SPECIES_DARTRIX	723	723	Dartrix	base	NONE	TYPE_GRASS	TYPE_FLYING	78	75	75	70	70	52	420	ABILITY_OVERGROW	ABILITY_NONE	ABILITY_TINTED_LENS	45	147	literal	HP:2	12.5	20	EGG_GROUP_FLYING	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	EVO_LEVEL_NIGHT:36:SPECIES_DECIDUEYE|EVO_LEVEL_DAY:36:SPECIES_DECIDUEYE_HISUI	MOVE_SUCKER_PUNCH:0,MOVE_FALSE_SWIPE:1,MOVE_TACKLE:1,MOVE_LEAFAGE:1,MOVE_GROWL:1,MOVE_PECK:1,MOVE_GROWL:4,MOVE_PLUCK:8,MOVE_ASTONISH:11,MOVE_RAZOR_LEAF:14,MOVE_OMINOUS_WIND:16,MOVE_FORESIGHT:19,MOVE_GIGA_DRAIN:24,MOVE_SYNTHESIS:28,MOVE_FURY_ATTACK:33,MOVE_LEAF_BLADE:42,MOVE_FEATHER_DANCE:46,MOVE_BRAVE_BIRD:51,MOVE_NASTY_PLOT:55	MOVE_SEED_BOMB,MOVE_LIGHT_SCREEN,MOVE_GIGA_DRAIN,MOVE_DEFOG,MOVE_STEEL_WING,MOVE_ROOST,MOVE_ENERGY_BALL,MOVE_GRASSY_GLIDE,MOVE_SHADOW_CLAW,MOVE_GRASS_KNOT,MOVE_AERIAL_ACE,MOVE_PLUCK,MOVE_DUAL_WINGBEAT,MOVE_BRAVE_BIRD,MOVE_FLY,MOVE_WORK_UP,MOVE_SWORDS_DANCE,MOVE_NASTY_PLOT,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_LEAF_BLADE,MOVE_TRAILBLAZE,MOVE_KNOCK_OFF	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_7_families.h	69	Measured	FALSE	normal	SPECIES_ROWLET	starter_lineage:evolution
SPECIES_DECIDUEYE	724	724	Decidueye	base	NONE	TYPE_GRASS	TYPE_GHOST	78	107	75	95	85	100	540	ABILITY_OVERGROW	ABILITY_NONE	ABILITY_TINTED_LENS	45	265	ternary_gen5plus:265|pre:239	Attack:3	12.5	20	EGG_GROUP_FLYING	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	NONE	MOVE_SPIRIT_SHACKLE:0,MOVE_FALSE_SWIPE:1,MOVE_SPIRIT_SHACKLE:1,MOVE_PHANTOM_FORCE:1,MOVE_LEAF_STORM:1,MOVE_U_TURN:1,MOVE_SHADOW_SNEAK:1,MOVE_TACKLE:1,MOVE_LEAFAGE:1,MOVE_GROWL:1,MOVE_SUCKER_PUNCH:1,MOVE_GROWL:4,MOVE_PLUCK:8,MOVE_ASTONISH:11,MOVE_RAZOR_LEAF:14,MOVE_OMINOUS_WIND:16,MOVE_FORESIGHT:19,MOVE_PLUCK:24,MOVE_SYNTHESIS:28,MOVE_FURY_ATTACK:33,MOVE_SUCKER_PUNCH:38,MOVE_LEAF_BLADE:44,MOVE_FEATHER_DANCE:49,MOVE_BRAVE_BIRD:55,MOVE_NASTY_PLOT:60,MOVE_THOUSAND_ARROWS:65	MOVE_SEED_BOMB,MOVE_LIGHT_SCREEN,MOVE_GIGA_DRAIN,MOVE_SHADOW_BALL,MOVE_DEFOG,MOVE_STEEL_WING,MOVE_HURRICANE,MOVE_ROOST,MOVE_ENERGY_BALL,MOVE_GRASSY_GLIDE,MOVE_AIR_SLASH,MOVE_SHADOW_CLAW,MOVE_POLTERGEIST,MOVE_LOW_SWEEP,MOVE_GRASS_KNOT,MOVE_AERIAL_ACE,MOVE_PLUCK,MOVE_U_TURN,MOVE_DUAL_WINGBEAT,MOVE_ACROBATICS,MOVE_BRAVE_BIRD,MOVE_FLY,MOVE_WORK_UP,MOVE_TAILWIND,MOVE_BULK_UP,MOVE_SWORDS_DANCE,MOVE_NASTY_PLOT,MOVE_SUNNY_DAY,MOVE_HEX,MOVE_SOLAR_BEAM,MOVE_LEAF_BLADE,MOVE_PHANTOM_FORCE,MOVE_TRAILBLAZE,MOVE_SOLAR_BLADE,MOVE_KNOCK_OFF	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_7_families.h	133	Measured	FALSE	normal	SPECIES_ROWLET	starter_lineage:evolution
SPECIES_DECIDUEYE_HISUI	1008	724	Decidueye	regional	isHisuianForm	TYPE_GRASS	TYPE_FIGHTING	98	112	85	75	100	70	540	ABILITY_OVERGROW	ABILITY_STRIKER	ABILITY_QUILL_RUSH	45	265	ternary_gen5plus:265|pre:239	Attack:3	12.5	20	EGG_GROUP_FLYING	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	NONE	MOVE_TRIPLE_ARROWS:0,MOVE_FALSE_SWIPE:1,MOVE_TRIPLE_ARROWS:1,MOVE_ROCK_SMASH:1,MOVE_LEAF_STORM:1,MOVE_U_TURN:1,MOVE_TACKLE:1,MOVE_LEAFAGE:1,MOVE_TROP_KICK:1,MOVE_SUCKER_PUNCH:1,MOVE_GROWL:4,MOVE_PLUCK:8,MOVE_LOW_SWEEP:11,MOVE_RAZOR_LEAF:14,MOVE_BRICK_BREAK:16,MOVE_FORESIGHT:19,MOVE_PLUCK:24,MOVE_SYNTHESIS:28,MOVE_AURA_SPHERE:33,MOVE_SUCKER_PUNCH:38,MOVE_LEAF_BLADE:41,MOVE_FEATHER_DANCE:44,MOVE_HIGH_JUMP_KICK:47,MOVE_LEAF_STORM:50,MOVE_BRAVE_BIRD:53,MOVE_SWORDS_DANCE:56,MOVE_THOUSAND_ARROWS:60	MOVE_CLOSE_COMBAT,MOVE_SEED_BOMB,MOVE_BULLET_SEED,MOVE_GIGA_DRAIN,MOVE_BRICK_BREAK,MOVE_AURA_SPHERE,MOVE_ROCK_TOMB,MOVE_LOW_KICK,MOVE_DEFOG,MOVE_THIEF,MOVE_HURRICANE,MOVE_ROOST,MOVE_ENERGY_BALL,MOVE_GRASSY_GLIDE,MOVE_AIR_SLASH,MOVE_DRAIN_PUNCH,MOVE_SHADOW_CLAW,MOVE_TRIPLE_AXEL,MOVE_STONE_EDGE,MOVE_KNOCK_OFF,MOVE_THUNDER_PUNCH,MOVE_LOW_SWEEP,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_AERIAL_ACE,MOVE_PLUCK,MOVE_U_TURN,MOVE_DUAL_WINGBEAT,MOVE_SUPERPOWER,MOVE_BRAVE_BIRD,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_POWER_UP_PUNCH,MOVE_SOLAR_BEAM,MOVE_LEAF_BLADE,MOVE_TRAILBLAZE,MOVE_FOCUS_PUNCH,MOVE_SWORDS_DANCE,MOVE_SPIKES	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_7_families.h	197	Measured	FALSE	normal	SPECIES_ROWLET	starter_lineage:evolution
SPECIES_LITTEN	725	725	Litten	base	NONE	TYPE_FIRE	TYPE_FIRE	45	65	40	60	40	70	320	ABILITY_BLAZE	ABILITY_NONE	ABILITY_INTIMIDATE	45	64	literal	Speed:1	12.5	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	EVO_LEVEL:16:SPECIES_TORRACAT	MOVE_SCRATCH:1,MOVE_EMBER:1,MOVE_GROWL:4,MOVE_FAKE_OUT:7,MOVE_LICK:8,MOVE_LEER:11,MOVE_FIRE_FANG:14,MOVE_DOUBLE_KICK:16,MOVE_ROAR:18,MOVE_SCORCHING_SANDS:20,MOVE_BITE:22,MOVE_SWAGGER:25,MOVE_FURY_SWIPES:29,MOVE_THRASH:32,MOVE_FLAMETHROWER:36,MOVE_SCARY_FACE:39,MOVE_FLARE_BLITZ:43,MOVE_OUTRAGE:46	MOVE_ROAR,MOVE_HEAT_WAVE,MOVE_TAUNT,MOVE_FLAMETHROWER,MOVE_FIRE_BLAST,MOVE_LEECH_LIFE,MOVE_OVERHEAT,MOVE_TEMPER_FLARE,MOVE_WILL_O_WISP,MOVE_SHADOW_CLAW,MOVE_U_TURN,MOVE_ACROBATICS,MOVE_SCORCHING_SANDS,MOVE_CUT,MOVE_WORK_UP,MOVE_FLAME_CHARGE,MOVE_BULK_UP,MOVE_SWORDS_DANCE,MOVE_NASTY_PLOT,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_FLARE_BLITZ	MOVE_NASTY_PLOT,MOVE_BODY_SLAM,MOVE_CRUNCH,MOVE_FAKE_OUT,MOVE_REVENGE,MOVE_HEAT_WAVE,MOVE_POWER_TRIP,MOVE_PARTING_SHOT	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_7_families.h	263	Measured	TRUE	normal	SPECIES_LITTEN	starter:game_start
