species_const	species_name	checkpoint	roster_cp	roster_borrowed	level	floor_score	floor_moves	ceiling_score	ceiling_track	ceiling_ability	ceiling_nature	ceiling_item	ceiling_moves	ceiling_item_reliable	investment_delta	item_dependence	unreliable_best_item	ceiling_verdict_score	ceiling_win_rate	ceiling_chipped_win_rate	ceiling_outspeeds_rate	ceiling_mean_margin	cells	candidates_tested	beats_sample	loses_to_sample	confidence
SPECIES_ALAKAZAM	Alakazam	8	8	FALSE	47	0.4583	Future Sight,Psychic,Recover,Energy Ball	0.4861	special	ABILITY_SYNCHRONIZE	Modest	ITEM_BLACK_BELT	Future Sight,Focus Blast,Energy Ball,Psychic	TRUE	0.0278	0.0	NA	0.5	0.1667	0.0	0.6667	-16.0	30	4	Scovillain@Leader Flannery,Scovillain@Leader Flannery2,Scovillain@Leader Flannery3,Scovillain@Leader Flannery4,Scovillain@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_GOLEM_ALOLA	Golem-Alola	8	8	FALSE	47	0.4028	Explosion,Discharge,Rock Blast,Stealth Rock	0.4861	physical	ABILITY_ROCK_HEAD	Jolly	ITEM_HARD_STONE	Supercell Slam,Stone Edge,Explosion,Wild Charge	TRUE	0.0833	0.0	NA	0.5	0.1667	0.1667	0.3333	-15.833	30	4	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_SIRFETCHD	Sirfetch'd	8	8	FALSE	47	0.2361	Swords Dance,Brick Break,Defog,Knock Off	0.4861	physical	ABILITY_SHARPNESS	Jolly	ITEM_BLACK_BELT	Close Combat,Solar Blade,Brave Bird,Superpower	TRUE	0.25	0.0278	ITEM_CHOICE_BAND	0.5833	0.3333	0.0	0.5	-15.833	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_GENGAR	Gengar	8	8	FALSE	47	0.3194	Dark Pulse,Dream Eater,Shadow Ball,Sucker Punch	0.4861	special	ABILITY_LEVITATE	Timid	ITEM_LIFE_ORB	Sludge Wave,Shadow Ball,Focus Blast,Sludge Bomb	FALSE	0.1667	0.0	NA	0.4167	0.0	0.0	0.8333	-16.0	30	4	NONE	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_MR_RIME	Mr. Rime	8	8	FALSE	47	0.25	Freeze-Dry,Sucker Punch,Mirror Coat,Hypnosis	0.4861	special	ABILITY_SCREEN_CLEANER	Modest	ITEM_CHOICE_SPECS	Future Sight,Blizzard,Focus Blast,Ice Beam	FALSE	0.2361	0.0	NA	0.4167	0.0	0.0	0.5	-16.0	30	4	NONE	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_FERALIGATR	Feraligatr	8	8	FALSE	47	0.2361	Aqua Fang,Thrash,Screech,Slash	0.4861	physical	ABILITY_SHEER_FORCE	Adamant	ITEM_CHOICE_BAND	Aqua Tail,Focus Punch,Thrash,Liquidation	FALSE	0.25	0.0	NA	0.5	0.1667	0.0	0.5	-15.833	30	4	Marowak-Alola@Leader Flannery,Marowak-Alola@Leader Flannery2,Marowak-Alola@Leader Flannery3,Marowak-Alola@Leader Flannery4,Marowak-Alola@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_XATU	Xatu	8	8	FALSE	47	0.3194	Psycho Shift,Esper Wing,Psychic,Wish	0.4861	special	ABILITY_SYNCHRONIZE	Modest	ITEM_CHOICE_SPECS	Future Sight,Air Slash,Solar Beam,Psychic	FALSE	0.1667	0.0	NA	0.4167	0.0	0.0	0.5	-15.867	30	4	NONE	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_GRANBULL	Granbull	8	8	FALSE	47	0.3056	Jaw Lock,Play Rough,Rage,Roar	0.4861	physical	ABILITY_INTIMIDATE	Jolly	ITEM_CHOICE_BAND	Focus Punch,Play Rough,Outrage,Close Combat	FALSE	0.1805	0.0	NA	0.5	0.1667	0.0	0.3333	-15.833	30	4	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_QWILFISH	Qwilfish	8	8	FALSE	47	0.25	Aqua Tail,Take Down,Pin Missile,Barb Barrage	0.4861	physical	ABILITY_TOXIC_DEBRIS	Adamant	ITEM_LIFE_ORB	Gunk Shot,Aqua Tail,Explosion,Liquidation	FALSE	0.2361	0.0	NA	0.4167	0.0	0.0	0.5	-15.7	30	4	NONE	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_QWILFISH_HISUI	Qwilfish-Hisui	8	8	FALSE	47	0.2639	Aqua Tail,Take Down,Self-Destruct,Throat Chop	0.4861	physical	ABILITY_POISON_TOUCH	Adamant	ITEM_LIFE_ORB	Gunk Shot,Foul Play,Explosion,Throat Chop	FALSE	0.2222	0.0	NA	0.4167	0.0	0.0	0.5	-15.833	30	4	NONE	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_WEAVILE	Weavile	8	8	FALSE	47	0.1806	Dark Pulse,Punishment,Snatch,Night Slash	0.4861	physical	ABILITY_PRESSURE	Jolly	ITEM_CHOICE_BAND	Foul Play,Ice Spinner,Focus Punch,Ice Punch	FALSE	0.3055	0.0	NA	0.5	0.1667	0.0	1.0	-15.833	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_SNEASEL_HISUI	Sneasel-Hisui	8	8	FALSE	47	0.1389	Mach Punch,Poison Jab,Slash,Screech	0.4861	physical	ABILITY_INNER_FOCUS	Jolly	ITEM_CHOICE_BAND	Focus Punch,Gunk Shot,Stone Edge,Close Combat	FALSE	0.3472	0.0	NA	0.5	0.1667	0.0	1.0	-15.667	30	4	Walking Wake@Leader Flannery,Walking Wake@Leader Flannery2,Walking Wake@Leader Flannery3,Walking Wake@Leader Flannery4,Walking Wake@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_SWAMPERT	Swampert	8	8	FALSE	47	0.2917	Take Down,Muddy Water,Protect,Rock Slide	0.4861	physical	ABILITY_TORRENT	Adamant	ITEM_BLACK_BELT	Earthquake,Liquidation,Focus Punch,High Horsepower	TRUE	0.1944	0.0417	ITEM_CHOICE_BAND	0.5	0.3333	0.1667	0.3333	-15.833	30	4	Marowak-Alola@Leader Flannery,Marowak-Alola@Leader Flannery2,Marowak-Alola@Leader Flannery3,Marowak-Alola@Leader Flannery4,Marowak-Alola@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_SHARPEDO_MEGA	Sharpedo-Mega	8	8	FALSE	47	0.2639	Agility,Crunch,Poison Fang,Ice Fang	0.4861	physical	ABILITY_STRONG_JAW	Jolly	ITEM_CHOICE_BAND	Liquidation,Crunch,Close Combat,Waterfall	FALSE	0.2222	0.0	NA	0.5	0.1667	0.0	0.6667	-16.0	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_CAMERUPT	Camerupt	8	8	FALSE	47	0.4722	Earthquake,Yawn,Take Down,Curse	0.4861	physical	ABILITY_MAGMA_ARMOR	Adamant	ITEM_CHARCOAL	Flare Blitz,Earthquake,Explosion,High Horsepower	TRUE	0.0139	0.0556	ITEM_CHOICE_BAND	0.5	0.1667	0.1667	0.0	-15.833	30	12	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_SOLROCK	Solrock	8	8	FALSE	47	0.375	Explosion,Photon Geyser,Stone Edge,Heal Block	0.4861	physical	ABILITY_LEVITATE	Adamant	ITEM_LIFE_ORB	Stone Edge,Zen Headbutt,Explosion,Rock Slide	FALSE	0.1111	0.0	NA	0.5	0.1667	0.1667	0.5	-15.833	30	4	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_GOREBYSS	Gorebyss	8	8	FALSE	47	0.2639	Moonblast,Coil,Aqua Tail,Psychic	0.4861	special	ABILITY_DAZZLING	Calm	ITEM_CHOICE_SPECS	Hydro Pump,Moonblast,Blizzard,Surf	FALSE	0.2222	0.0	NA	0.5	0.1667	0.1667	0.1667	-15.7	30	4	Walking Wake@Leader Flannery,Walking Wake@Leader Flannery2,Walking Wake@Leader Flannery3,Walking Wake@Leader Flannery4,Walking Wake@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_GABITE	Gabite	8	8	FALSE	47	0.2361	Dig,Dragon Claw,Slash,Sand Tomb	0.4861	physical	ABILITY_SAND_VEIL	Adamant	ITEM_CHOICE_BAND	Earthquake,Dragon Claw,Iron Tail,Dig	FALSE	0.25	0.0	NA	0.5	0.1667	0.0	0.5	-15.833	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_DRAPION	Drapion	8	8	FALSE	47	0.1389	Scary Face,Sucker Punch,Night Slash,Toxic Spikes	0.4861	physical	ABILITY_BATTLE_ARMOR	Adamant	ITEM_CHOICE_BAND	Poison Jab,Night Slash,Earthquake,Poison Fang	FALSE	0.3472	0.0	NA	0.5	0.1667	0.0	0.5	-15.833	30	4	Scovillain@Leader Flannery,Scovillain@Leader Flannery2,Scovillain@Leader Flannery3,Scovillain@Leader Flannery4,Scovillain@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_TOXICROAK	Toxicroak	8	8	FALSE	47	0.125	Nasty Plot,Venoshock,Sucker Punch,Mud Bomb	0.4861	physical	ABILITY_DRY_SKIN	Adamant	ITEM_CHOICE_BAND	Focus Punch,Gunk Shot,Earthquake,Close Combat	FALSE	0.3611	0.0	NA	0.5	0.1667	0.0	0.5	-15.833	30	4	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_LUMINEON	Lumineon	8	8	FALSE	47	0.0694	Tailwind,Whirlpool,Ice Beam,Silver Wind	0.4861	special	ABILITY_DAZZLING	Timid	ITEM_CHOICE_SPECS	Hydro Pump,Blizzard,Hurricane,Surf	FALSE	0.4167	0.0	NA	0.5	0.1667	0.0	0.6667	-15.833	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_GARBODOR	Garbodor	8	8	FALSE	47	0.1667	Amnesia,Toxic,Clear Smog,Sludge Bomb	0.4861	physical	ABILITY_STENCH	Adamant	ITEM_CHOICE_BAND	Gunk Shot,Explosion,Superpower,Poison Jab	FALSE	0.3194	0.0	NA	0.5	0.1667	0.0	0.3333	-15.833	30	4	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_DELPHOX	Delphox	8	8	FALSE	47	0.3472	Flamethrower,Psyshock,Light Screen,Lucky Chant	0.4861	special	ABILITY_BLAZE	Modest	ITEM_BLACK_BELT	Overheat,Future Sight,Focus Blast,Fire Blast	TRUE	0.1389	0.0	NA	0.5833	0.3333	0.0	0.5	-15.833	30	4	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_PYROAR	Pyroar	8	8	FALSE	47	0.1667	Crunch,Flamethrower,Echoed Voice,Endeavor	0.4861	special	ABILITY_RIVALRY	Timid	ITEM_CHARCOAL	Hyper Beam,Overheat,Solar Beam,Fire Blast	TRUE	0.3194	0.0695	ITEM_CHOICE_SPECS	0.5	0.3333	0.1667	0.6667	-16.0	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_CLAWITZER	Clawitzer	8	8	FALSE	47	0.1667	Smack Down,Water Pulse,Crabhammer,Swords Dance	0.4861	special	ABILITY_MEGA_LAUNCHER	Timid	ITEM_LIFE_ORB	Surf,Focus Blast,Sludge Wave,Scald	FALSE	0.3194	0.0	NA	0.5	0.1667	0.0	0.5	-15.833	30	4	Marowak-Alola@Leader Flannery,Marowak-Alola@Leader Flannery2,Marowak-Alola@Leader Flannery3,Marowak-Alola@Leader Flannery4,Marowak-Alola@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_HELIOLISK	Heliolisk	8	8	FALSE	47	0.25	Eerie Impulse,Electrify,Razor Wind,Quick Attack	0.4861	special	ABILITY_DRY_SKIN	Timid	ITEM_BLACK_BELT	Thunder,Hyper Voice,Focus Blast,Thunderbolt	TRUE	0.2361	0.0278	ITEM_CHOICE_SPECS	0.5	0.1667	0.0	0.6667	-16.0	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_ORICORIO_BAILE	Oricorio-Baile	8	8	FALSE	47	0.2083	Agility,Mirror Move,Revelation Dance,Air Slash	0.4861	special	ABILITY_DANCER	Modest	ITEM_CHOICE_SPECS	Hurricane,Revelation Dance,Alluring Voice,Air Slash	FALSE	0.2778	0.0	NA	0.5	0.3333	0.1667	0.5	-15.967	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_FLAPPLE_MEGA	Flapple-Mega	8	8	FALSE	47	0.3472	Dragon Rush,Fly,Iron Defense,Grav Apple	0.4861	mixed	ABILITY_DRAGONS_MAW	Hasty	ITEM_DRAGON_FANG	Draco Meteor,Solar Beam,Dragon Rush,Grav Apple	TRUE	0.1389	0.0556	ITEM_LIFE_ORB	0.5833	0.3333	0.0	0.5	-15.833	30	12	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_APPLETUN	Appletun	8	8	FALSE	47	0.2361	Energy Ball,Dragon Pulse,Iron Defense,Body Slam	0.4861	special	ABILITY_RIPEN	Modest	ITEM_CHOICE_SPECS	Draco Meteor,Solar Beam,Draco Barrage,Energy Ball	FALSE	0.25	0.0	NA	0.5	0.1667	0.0	0.0	-15.833	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_BARRASKEWDA	Barraskewda	8	8	FALSE	47	0.25	Crunch,Laser Focus,Dive,Agility	0.4861	physical	ABILITY_SWIFT_SWIM	Careful	ITEM_LIFE_ORB	Liquidation,Close Combat,Psychic Fangs,Dive	FALSE	0.2361	0.0	NA	0.5	0.1667	0.0	1.0	-15.833	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_STONJOURNER	Stonjourner	8	8	FALSE	47	0.3472	Body Slam,Rock Slide,Stealth Rock,Bulldoze	0.4861	physical	ABILITY_ROCKY_PAYLOAD	Adamant	ITEM_BLACK_BELT	Stone Edge,Superpower,Earthquake,Rock Slide	TRUE	0.1389	0.0	NA	0.5	0.3333	0.0	0.5	-15.833	30	4	Marowak-Alola@Leader Flannery,Marowak-Alola@Leader Flannery2,Marowak-Alola@Leader Flannery3,Marowak-Alola@Leader Flannery4,Marowak-Alola@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_DURALUDON	Duraludon	8	8	FALSE	47	0.0833	Laser Focus,Iron Defense,Dragon Tail,Breaking Swipe	0.4861	special	ABILITY_HEAVY_METAL	Modest	ITEM_LIFE_ORB	Steel Beam,Draco Meteor,Solar Beam,Draco Barrage	FALSE	0.4028	0.0	NA	0.4167	0.0	0.0	0.5	-16.0	30	4	NONE	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_SKELEDIRGE	Skeledirge	8	8	FALSE	47	0.1806	Will-O-Wisp,Fire Blast,Hex,Hyper Voice	0.4861	special	ABILITY_BLAZE	Timid	ITEM_LIFE_ORB	Overheat,Shadow Ball,Solar Beam,Fire Blast	FALSE	0.3055	0.0	NA	0.5833	0.3333	0.0	0.5	-15.833	30	4	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_GRAFAIAI	Grafaiai	8	8	FALSE	47	0.1111	Knock Off,Substitute,Parting Shot,Taunt	0.4861	physical	ABILITY_UNBURDEN	Jolly	ITEM_CHOICE_BAND	Gunk Shot,Slash,Foul Play,Poison Jab	FALSE	0.375	0.0	NA	0.5	0.1667	0.0	0.8333	-15.833	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_SCOVILLAIN	Scovillain	8	8	FALSE	47	0.1111	Solar Beam,Seed Bomb,Crunch,Zen Headbutt	0.4861	special	ABILITY_CHLOROPHYLL	Modest	ITEM_CHOICE_SPECS	Overheat,Solar Beam,Scorching Sands,Fire Blast	FALSE	0.375	0.0	NA	0.5	0.1667	0.0	0.3333	-15.833	30	4	Scovillain@Leader Flannery,Scovillain@Leader Flannery2,Scovillain@Leader Flannery3,Scovillain@Leader Flannery4,Scovillain@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_WUGTRIO	Wugtrio	8	8	FALSE	47	0.3472	Earthquake,Triple Dive,Throat Chop,Waterfall	0.4861	physical	ABILITY_GOOEY	Jolly	ITEM_CHOICE_BAND	Liquidation,Earthquake,Foul Play,Waterfall	FALSE	0.1389	0.0	NA	0.5	0.1667	0.0	1.0	-15.833	30	4	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_IRON_MOTH	Iron Moth	8	8	FALSE	47	0.0694	Discharge,Screech,Lunge,Take Down	0.4861	special	ABILITY_QUARK_DRIVE	Timid	ITEM_CHARCOAL	Overheat,Sludge Wave,Solar Beam,Fire Blast	TRUE	0.4167	0.0278	ITEM_CHOICE_SPECS	0.5	0.1667	0.0	0.8333	-15.833	30	4	Rotom-Heat@Leader Flannery,Rotom-Heat@Leader Flannery2,Rotom-Heat@Leader Flannery3,Rotom-Heat@Leader Flannery4,Rotom-Heat@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_HOOTHOOT	Hoothoot	8	8	FALSE	47	0.0	Dream Eater,Synchronoise,Moonblast,Roost	0.4722	support	ABILITY_TINTED_LENS	Careful	ITEM_BERRY_JUICE	Sky Attack,Hypnosis,Reflect,Roost	TRUE	0.4722	0.0	NA	0.5	0.5	0.1667	0.0	-15.033	30	8	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_LOPUNNY	Lopunny	8	8	FALSE	47	0.0278	Charm,After You,Dizzy Punch,Agility	0.4722	support	ABILITY_CUTE_CHARM	Calm	ITEM_BERRY_JUICE	Focus Punch,Healing Wish,Thunder Wave,Sunny Day	TRUE	0.4444	0.0	NA	0.4167	0.1667	0.0	1.0	-31.25	30	8	Ninetales@Leader Flannery,Ninetales@Leader Flannery2,Ninetales@Leader Flannery3,Ninetales@Leader Flannery4,Ninetales@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_DEINO	Deino	8	8	FALSE	47	0.1528	Dragon Rush,Work Up,Dragon Pulse,Slam	0.4653	support	ABILITY_HUSTLE	Calm	ITEM_BERRY_JUICE	Draco Meteor,Roar,Thunder Wave,Sunny Day	TRUE	0.3125	0.0	NA	0.4167	0.0	0.0	0.3333	-15.917	30	8	NONE	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_BUTTERFREE_MEGA	Butterfree-Mega	8	8	FALSE	47	0.2222	Air Slash,Tailwind,Captivate,Rage Powder	0.4583	special	ABILITY_COMPOUND_EYES	Modest	ITEM_CHOICE_SPECS	Hurricane,Bug Buzz,Future Sight,Air Slash	FALSE	0.2361	0.0	NA	0.4167	0.0	0.0	0.5	-16.167	30	4	NONE	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_SANDSLASH	Sandslash	8	8	FALSE	47	0.1528	Swords Dance,Gyro Ball,Dig,Slash	0.4583	physical	ABILITY_SAND_VEIL	Jolly	ITEM_CHOICE_BAND	Earthquake,Focus Punch,Iron Tail,High Horsepower	FALSE	0.3055	0.0	NA	0.4167	0.1667	0.0	0.5	-16.0	30	4	Marowak-Alola@Leader Flannery,Marowak-Alola@Leader Flannery2,Marowak-Alola@Leader Flannery3,Marowak-Alola@Leader Flannery4,Marowak-Alola@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
SPECIES_NIDOKING	Nidoking	8	8	FALSE	47	0.25	Earth Power,Thrash,Chip Away,Sludge	0.4583	physical	ABILITY_POISON_TOUCH	Adamant	ITEM_LIFE_ORB	Earthquake,Poison Jab,Focus Punch,High Horsepower	FALSE	0.2083	0.0	NA	0.4167	0.1667	0.0	0.5	-16.0	30	4	Scovillain@Leader Flannery,Scovillain@Leader Flannery2,Scovillain@Leader Flannery3,Scovillain@Leader Flannery4,Scovillain@Leader Flannery5	Infernape@Leader Flannery,Infernape@Leader Flannery2,Infernape@Leader Flannery3,Infernape@Leader Flannery4,Infernape@Leader Flannery5	Derived
