trainer_id	trainer_label	trainer_base	battle_index	role	battle_type	ai_flags	party_size	min_level	max_level	perfect_ivs	has_ev_spread	roster	ivs	evs	source	confidence	checkpoint	checkpoint_method
569	Leader Liza	Leader Liza	1	gym_leader	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	4	76	76	TRUE	TRUE	Iron Leaves:76:Sharpness:Life Orb:Jolly:Leaf Blade,Psyblade,Sacred Sword,Night Slash|Farigiraf:76:Parental Bond:Assault Vest:Modest:Expanding Force,Hyper Voice,Psychic,Dazzling Gleam|Alakazam:76:Magic Guard:Alakazite:Timid:Expanding Force,Psyshock,Focus Blast,Shadow Ball|Alakazam-Mega:76:Trace:Alakazite:Timid:Expanding Force,Psyshock,Focus Blast,Shadow Ball	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	15	exact
570	Team Magma Grunt Jagged Pass	Team Magma Grunt Jagged Pass	1	route	Singles	Check Bad Move	2	40	40	FALSE	FALSE	Magmar:40:UNK:NONE:Hardy:Flame Burst,Confuse Ray,Fire Punch,Lava Plume|Mightyena:40:UNK:NONE:Hardy:Scary Face,Crunch,Taunt,Embargo	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
571	Hiker Marc	Hiker Marc	1	route	Singles	Check Bad Move	2	10	11	TRUE	FALSE	Anorith:10:UNK:NONE:Hardy:Harden,Mud Sport,Aqua Jet,Fury Cutter|Archen:11:UNK:NONE:Hardy:Leer,Wing Attack,Rock Throw,Scary Face	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
572	Sailor Brenden	Sailor Brenden	1	route	Singles	Check Bad Move	1	17	17	TRUE	FALSE	Poliwhirl:17:UNK:NONE:Hardy:Water Gun,Hypnosis,Bubble,Double Slap	31 hp,31 at,31 df,31 sa,31 sd,31 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
573	Battle Girl Lilith	Battle Girl Lilith	1	route	Singles	Check Bad Move	1	17	17	FALSE	FALSE	Hitmontop:17:UNK:NONE:Hardy:Mach Punch,Focus Energy,Pursuit,Quick Attack	18 hp,18 at,18 df,18 sa,18 sd,18 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
574	Black Belt Cristian	Black Belt Cristian	1	route	Singles	Check Bad Move	1	18	18	FALSE	FALSE	Sawk:18:UNK:NONE:Hardy:Double Kick,Low Sweep,Counter,Karate Chop	24 hp,24 at,24 df,24 sa,24 sd,24 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
575	Hex Maniac Sylvia	Hex Maniac Sylvia	1	route	Singles	Check Bad Move	1	66	66	FALSE	FALSE	Gothitelle:66:UNK:NONE:Hardy:Shadow Ball,Psychic,Charm,Magic Room	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
576	Swimmer M Leonardo	Swimmer M Leonardo	1	route	Singles	Check Bad Move	1	60	60	FALSE	FALSE	Lapras:60:UNK:NONE:Hardy:Hydro Pump,Dragon Pulse,Dragon Dance,Wish	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
577	Cooltrainer Athena	Cooltrainer Athena	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	62	62	FALSE	FALSE	Manectric:62:UNK:NONE:Hardy:Wild Charge,Charge,Thunder,Electric Terrain|Obstagoon:62:UNK:NONE:Hardy:Scary Face,Counter,Taunt,Double-Edge	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
578	Swimmer M Harrison	Swimmer M Harrison	1	route	Singles	Check Bad Move	1	65	65	FALSE	FALSE	Samurott-Hisui:65:UNK:NONE:Hardy:Swords Dance,Sucker Punch,Sacred Sword,Razor Shell	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
579	Team Magma Grunt Mt Chimney2	Team Magma Grunt Mt Chimney	2	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	3	42	43	TRUE	TRUE	Cradily:42:Storm Drain:Chople Berry:Modest:Power Gem,Giga Drain,Earth Power,Sludge Bomb|Bombirdier:42:Rocky Payload:Expert Belt:Jolly:Knock Off,Dual Wingbeat,Sucker Punch,Rock Slide|Iron Thorns:43:Solid Rock:Air Balloon:Adamant:Rock Slide,Supercell Slam,Ice Punch,Accelerock	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
580	Swimmer M Clarence	Swimmer M Clarence	1	route	Singles	Check Bad Move	2	66	66	FALSE	FALSE	Feraligatr:66:UNK:NONE:Hardy:Superpower,Triple Dive,Jaw Lock,Dragon Dance|Dondozo:66:UNK:NONE:Hardy:Sleep Talk,Heavy Slam,Double-Edge,Wave Crash	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
581	Psychic Terry	Psychic Terry	1	route	Singles	Check Bad Move	1	37	37	FALSE	FALSE	Girafarig:37:UNK:NONE:Hardy:Agility,Double Hit,Twin Beam,Crunch	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
582	Gentleman Nate	Gentleman Nate	1	route	Singles	Check Bad Move	1	66	66	FALSE	FALSE	Grumpig:66:UNK:NONE:Hardy:Payback,Psychic,Bounce,Slack Off	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
583	Hex Maniac Kathleen	Hex Maniac Kathleen	1	route	Singles	Check Bad Move	1	66	66	FALSE	FALSE	Venomoth:66:UNK:NONE:Hardy:Zen Headbutt,Poison Fang,Psychic,Quiver Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
584	Gentleman Clifford	Gentleman Clifford	1	route	Singles	Check Bad Move	1	66	66	FALSE	FALSE	Meowstic-F:66:UNK:NONE:Hardy:Signal Beam,Sucker Punch,Future Sight,Stored Power	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
585	Psychic Nicholas	Psychic Nicholas	1	route	Singles	Check Bad Move	1	66	66	FALSE	FALSE	Reuniclus:66:UNK:NONE:Hardy:Psychic,Skill Swap,Heal Block,Wonder Room	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
586	Elite Four Sidney2	Elite Four Sidney	2	elite_four	Singles	Check Bad Move,Try To Faint,Check Viability,Powerful Status,Smart Switching,Omniscient	7	85	85	FALSE	TRUE	Moltres-Galar:85:Berserk:Focus Sash:Quiet:Trick Room,Fiery Wrath,Air Slash,Sucker Punch|Absol:85:Super Luck:Scope Lens:Brave:Night Slash,Psycho Cut,Sucker Punch,Close Combat|Munkidori:85:Toxic Chain:Assault Vest:Timid:Fake Out,Sludge Wave,Grass Knot,Psychic|Victini:85:Victory Star:Room Service:Brave:Trick Room,Zen Headbutt,Bolt Strike,V-create|Guzzlord:85:Beast Boost:Life Orb:Brave:Earthquake,Hammer Arm,Dragon Claw,Knock Off|Grimmsnarl:85:Prankster:Grimmite:Quiet:Dark Pulse,Moonblast,Aura Sphere,Nasty Plot|Grimmsnarl-Mega:85:Sheer Force:Grimmite:Quiet:Dark Pulse,Moonblast,Aura Sphere,Nasty Plot	31 hp,31 at,31 df,31 sa,31 sd,0 sp|31 hp,31 at,31 df,31 sa,31 sd,0 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,0 sp|31 hp,31 at,31 df,31 sa,31 sd,0 sp|31 hp,31 at,31 df,31 sa,31 sd,0 sp|31 hp,31 at,31 df,31 sa,31 sd,0 sp	252 hp,6 at,252 sa|252 hp,252 at,6 df|6 hp,252 sa,252 sp|252 hp,252 at,6 df|252 hp,252 at,6 sd|252 hp,6 at,252 sa|252 hp,6 at,252 sa	hzla_dynamic_calc_imp_1-3	Asserted	19	exact
587	Elite Four Phoebe2	Elite Four Phoebe	2	elite_four	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	85	85	FALSE	TRUE	Dragapult:85:Clear Body:Expert Belt:Jolly:Dragon Darts,Shadow Claw,Steel Wing,U-turn|Drapion:85:Sniper:Scope Lens:Jolly:Wicked Blow,Cross Poison,Earthquake,Ice Fang|Annihilape:85:Defiant:Punching Glove:Jolly:Drain Punch,Rage Fist,Rock Slide,Bulk Up|Pecharunt:85:Poison Puppeteer:Life Orb:Timid:Malignant Chain,Hex,Hidden Power,Recover|Calyrex-Shadow:85:As One Shadow Rider:Focus Sash:Timid:Nasty Plot,Astral Barrage,Psyshock,Draining Kiss|Gengar:85:Levitate:Gengarite:Timid:Sludge Wave,Shadow Ball,Focus Blast,Nasty Plot|Gengar-Mega:85:Shadow Tag:Gengarite:Timid:Sludge Wave,Shadow Ball,Focus Blast,Nasty Plot	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,30 at,31 df,30 sa,31 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	19	exact
588	Elite Four Glacia2	Elite Four Glacia	2	elite_four	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	85	85	TRUE	TRUE	Ninetales-Alola:85:Snow Warning:Icy Rock:Timid:Extrasensory,Moonblast,Energy Ball,Ice Beam|Electivire:85:Iron Fist:Expert Belt:Jolly:Plasma Fists,Close Combat,Mach Punch,Earthquake|Darmanitan-Galar-Zen:85:Zen Mode:Life Orb:Jolly:Flare Blitz,Icicle Crash,Zen Headbutt,Earthquake|Volcanion:85:Water Absorb:Heavy-Duty Boots:Timid:Steam Eruption,Flamethrower,Sludge Wave,Defog|Kyurem-Black:85:Teravolt:Loaded Dice:Jolly:Fusion Bolt,Scale Shot,Icicle Spear,Dragon Dance|Abomasnow:85:Snow Warning:Abomasite:Jolly:Ice Hammer,Ice Shard,Wood Hammer,Earthquake|Abomasnow-Mega:85:Slush Rush:Abomasite:Jolly:Ice Hammer,Ice Shard,Wood Hammer,Earthquake	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	19	exact
589	Champion Wallace With Steven	Champion Wallace With Steven	1	champion	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	5	85	85	TRUE	TRUE	Empoleon:85:Torrent:Empoleonite O:Jolly:Iron Head,Liquidation,Drill Peck,Protect|Palkia:85:Telepathy:Lustrous Orb:Timid:Spacial Rend,Earth Power,Aura Sphere,Hydro Pump|Suicune:85:Inner Focus:Leftovers:Timid:Scald,Ice Beam,Calm Mind,Air Slash|Empoleon-Mega-O:85:Emperors Presence:Empoleonite O:Jolly:Iron Head,Liquidation,Drill Peck,Protect|Palkia-Primal:85:Primal Armor:Lustrous Orb:Timid:Spacial Rend,Earth Power,Aura Sphere,Hydro Pump	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	19	exact
590	Champion Steven With Wallace	Champion Steven With Wallace	1	champion	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	5	85	85	TRUE	TRUE	Empoleon:85:Torrent:Empoleonite D:Sassy:Scald,Flash Cannon,Flip Turn,Roost|Dialga:85:Telepathy:Adamant Orb:Timid:Draco Barrage,Flash Cannon,Fire Blast,Ice Beam|Metagross:85:Tough Claws:Assault Vest:Jolly:Meteor Mash,Zen Headbutt,Ice Punch,Hammer Arm|Empoleon-Mega-D:85:Lightning Rod:Empoleonite D:Sassy:Scald,Flash Cannon,Flip Turn,Roost|Dialga-Primal:85:Primal Armor:Adamant Orb:Timid:Draco Barrage,Flash Cannon,Fire Blast,Ice Beam	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	252 hp,6 sa,252 sd|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|252 hp,6 sa,252 sd|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	19	exact
591	Psychic Macey	Psychic Macey	1	route	Singles	Check Bad Move	1	66	66	FALSE	FALSE	Meowstic:66:UNK:NONE:Hardy:Imprison,Sucker Punch,Misty Terrain,Quick Guard	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
592	Lvl -2 Rival Brendan Rustboro Treecko	Lvl -2 Rival Brendan Rustboro Treecko	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	4	-1	-2	TRUE	FALSE	Golbat:-2:Sniper:Muscle Band:Jolly:Wing Attack,Cross Poison,Bite,U-turn|Hattrem:-2:Magic Bounce:Wise Glasses:Modest:Draining Kiss,Psybeam,Thunder Wave,Life Dew|Kubfu:-2:Inner Focus:Muscle Band:Adamant:Rock Smash,Aerial Ace,Headbutt,Thunder Punch|Combusken:-1:Striker:Sitrus Berry:Adamant:Double Kick,Rock Tomb,Flame Charge,Thunder Punch	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
593	Lvl -2 Rival Brendan Rustboro Mudkip	Lvl -2 Rival Brendan Rustboro Mudkip	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	4	-1	-2	TRUE	FALSE	Golbat:-2:Sniper:Muscle Band:Jolly:Wing Attack,Cross Poison,Bite,U-turn|Hattrem:-2:Magic Bounce:Wise Glasses:Modest:Draining Kiss,Psybeam,Thunder Wave,Life Dew|Kubfu:-2:Inner Focus:Muscle Band:Adamant:Rock Smash,Aerial Ace,Headbutt,Rock Tomb|Grovyle:-1:Overgrow:Sitrus Berry:Adamant:Bullet Seed,Rock Tomb,Fury Cutter,Assurance	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
594	Expert Paxton	Expert Paxton	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	70	70	FALSE	FALSE	Staraptor:70:UNK:NONE:Hardy:Agility,Brave Bird,Final Gambit,Double-Edge|Sunflora:70:UNK:NONE:Hardy:Sunny Day,Leaf Storm,Seed Flare,Fiery Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
595	Tuber F Isabella	Tuber F Isabella	1	route	Singles	Check Bad Move	1	66	66	FALSE	FALSE	Bellossom:66:UNK:NONE:Hardy:Petal Blizzard,Petal Dance,Quiver Dance,Fiery Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
596	Team Aqua Grunt Weather Inst5	Team Aqua Grunt Weather Inst	5	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	3	63	63	TRUE	TRUE	Armaldo:63:Skill Link:Passho Berry:Adamant:Rock Blast,Pin Missile,Swords Dance,Stomping Tantrum|Starmie:63:Illuminate:Focus Sash:Timid:Hydro Pump,Psychic,Ice Beam,Thunder|Iron Jugulis:63:Quark Drive:Life Orb:Timid:Air Slash,Dark Pulse,Dragon Pulse,Earth Power	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
597	Magma Admin Tabitha Mt Chimney	Magma Admin Tabitha Mt Chimney	1	admin	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	6	43	44	FALSE	TRUE	Emboar:44:Bull Rush:Muscle Band:Adamant:Flare Blitz,Earthquake,Sucker Punch,Jump Kick|Arcanine-Hisui:43:Rock Head:Expert Belt:Jolly:Flare Blitz,Head Smash,Accelerock,Wild Charge|Conkeldurr:43:Sheer Force:Life Orb:Adamant:Low Sweep,Mach Punch,Ice Punch,Bulk Up|Salazzle:43:Corrosion:Air Balloon:Timid:Flamethrower,Toxic,Sludge Bomb,Hidden Power|Houndoom:44:Flash Fire:Houndoominite:Timid:Flamethrower,Dark Pulse,Sludge Bomb,Scorching Sands|Houndoom-Mega:44:Dark Aura:Houndoominite:Timid:Flamethrower,Dark Pulse,Sludge Bomb,Scorching Sands	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,30 at,31 df,30 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	7	exact
598	Cooltrainer Jonathan	Cooltrainer Jonathan	1	route	Singles	Check Bad Move,Try To Faint,Force Setup First Turn	2	70	70	FALSE	FALSE	Aggron:70:UNK:NONE:Hardy:Double-Edge,Autotomize,Heavy Slam,Metal Burst|Wyrdeer:70:UNK:NONE:Hardy:Imprison,Captivate,Calm Mind,Me First	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
599	Lvl -2 Rival Brendan Rustboro Torchic	Lvl -2 Rival Brendan Rustboro Torchic	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	4	-1	-2	TRUE	FALSE	Golbat:-2:Sniper:Muscle Band:Jolly:Wing Attack,Cross Poison,Bite,U-turn|Hattrem:-2:Magic Bounce:Wise Glasses:Modest:Draining Kiss,Psybeam,Thunder Wave,Life Dew|Kubfu:-2:Inner Focus:Muscle Band:Adamant:Rock Smash,Aerial Ace,Headbutt,Fire Punch|Marshtomp:-1:Torrent:Sitrus Berry:Quiet:Water Pulse,Rock Tomb,Mud Shot,Ice Punch	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
600	Lvl -2 Rival May Rustboro Mudkip	Lvl -2 Rival May Rustboro Mudkip	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	4	-1	-2	TRUE	FALSE	Golbat:-2:Sniper:Muscle Band:Jolly:Wing Attack,Cross Poison,Bite,U-turn|Hattrem:-2:Magic Bounce:Wise Glasses:Modest:Draining Kiss,Psybeam,Thunder Wave,Life Dew|Kubfu:-2:Inner Focus:Muscle Band:Adamant:Rock Smash,Aerial Ace,Headbutt,Rock Tomb|Grovyle:-1:Overgrow:Sitrus Berry:Adamant:Bullet Seed,Rock Tomb,Fury Cutter,Assurance	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
601	Magma Leader Maxie Magma Hideout	Magma Leader Maxie Magma Hideout	1	team_boss	Doubles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	80	80	FALSE	TRUE	Incineroar:80:Intimidate:Assault Vest:Jolly:Fake Out,Darkest Lariat,Flare Blitz,Bulldoze|Hawlucha:80:Unburden:White Herb:Adamant:Close Combat,Acrobatics,Swords Dance,Poison Jab|Cacturne:80:Water Absorb:Life Orb:Timid:Energy Ball,Sucker Punch,Dark Pulse,Scorching Sands|Chi-Yu:80:Beads of Ruin:Choice Specs:Timid:Heat Wave,Dark Pulse,Psychic,Hidden Power|Camerupt:80:Solid Rock:Cameruptite:Modest:Heat Wave,Ancient Power,Earth Power,Eruption|Groudon:80:Drought:Red Orb:Jolly:Precipice Blades,Fire Punch,Body Press,Rock Slide|Groudon-Primal:80:Desolate Land:Red Orb:Jolly:Precipice Blades,Fire Punch,Body Press,Rock Slide	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,30 at,31 df,30 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	16	exact
602	Magma Leader Maxie Mt Chimney	Magma Leader Maxie Mt Chimney	1	team_boss	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	44	44	FALSE	TRUE	Gigalith:44:Sturdy:Custap Berry:Adamant:Rock Slide,Earthquake,Explosion,Body Press|Cacturne:44:Water Absorb:Life Orb:Mild:Energy Ball,Sucker Punch,Dark Pulse,Scorching Sands|Coalossal:44:Steam Engine:Air Balloon:Relaxed:Flamethrower,Rock Slide,Will-O-Wisp,Scald|Hawlucha:44:Unburden:White Herb:Jolly:Close Combat,Acrobatics,Swords Dance,Poison Jab|Chi-Yu:44:Beads of Ruin:Choice Specs:Timid:Flamethrower,Dark Pulse,Psychic,Hidden Power|Camerupt:44:Solid Rock:Cameruptite:Modest:Flamethrower,Ancient Power,Earth Power,Slack Off|Camerupt-Mega:44:Sheer Force:Cameruptite:Modest:Flamethrower,Ancient Power,Earth Power,Slack Off	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,30 at,31 df,30 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 at,252 sa,252 sp|252 hp,252 df,6 sd|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	7	exact
603	Lass Tiana	Lass Tiana	1	route	Singles	Check Bad Move	2	5	5	FALSE	FALSE	Jigglypuff:5:UNK:NONE:Hardy:Sing,Defense Curl,Pound|Shroomish:5:UNK:NONE:Hardy:Absorb,Tackle,Stun Spore	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
604	Lass Haley	Lass Haley	1	route	Singles	Check Bad Move	3	8	8	FALSE	FALSE	Lotad:8:UNK:NONE:Hardy:Absorb,Bubble|Pansage:8:UNK:NONE:Hardy:Scratch,Play Nice,Leer,Lick|Rookidee:8:UNK:NONE:Hardy:Wing Attack,Tackle	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
605	Lass Janice	Lass Janice	1	route	Singles	Check Bad Move	1	17	17	FALSE	FALSE	Dedenne:17:UNK:NONE:Hardy:Thunder Shock,Charge,Charm,Shock Wave	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
606	Lvl -1 Winstrate Vivi	Lvl -1 Winstrate Vivi	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	3	-1	-2	TRUE	TRUE	Pelipper:-2:Drizzle:Sharp Beak:Timid:Hurricane,Scald,Roost,Ice Beam|Scizor:-1:Technician:Scizorite:Jolly:Bullet Punch,Swords Dance,Pounce,Dual Wingbeat|Scizor-Mega:-1:Technician:Scizorite:Jolly:Bullet Punch,Swords Dance,Pounce,Dual Wingbeat	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
